layers_0,layers_1,layers_2,layers_3,layers_4,layers_5,flags,sport,dport,applications,length_total,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,header_length,payload_length
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2241734355712888,0.7742777807802493,0.319570997307234,0.6280469593750694,0.3010299956639812,0.6214849138543984,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4421917112885234,0.5610097960541145,0.0085752786081751,0.6374345958005451,0.0,0.6316067632744764,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2226452309322849,0.7758165435763799,0.319570997307234,0.6474890386189607,0.3010299956639812,0.6412576550329236,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.5372268405115888,0.4653180821032688,0.0085752786081751,0.6560413635724001,0.0,0.6504794737100769,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2230728434626061,0.7753859767294906,0.319570997307234,0.6652392180971182,0.3010299956639812,0.6593087534605542,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4191936356650373,0.5841667622409761,0.0085752786081751,0.6730927541037234,0.0,0.6677775522152866,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2229982284943247,0.7754611072023969,0.319570997307234,0.6815685353819069,0.3010299956639812,0.6759141543244122,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4419378177546993,0.5612654437036867,0.0085752786081751,0.6888288605331937,0.0,0.6837436405212647,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.228865703884413,0.7695530942262259,0.319570997307234,0.696687701221568,0.3010299956639812,0.6912883541808099,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.442485066003185,0.560714414591796,0.0085752786081751,0.7034381449218505,0.0,0.6985682857229139,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.222895511487684,0.7755645338668071,0.319570997307234,0.7107637727646348,0.3010299956639812,0.7056013918214423,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4706911581927171,0.5323134503637513,0.0085752786081751,0.7170712572452526,0.0,0.7124038622532448,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.3464497514280371,0.6511566745579053,0.319570997307234,0.7239314369916816,0.3010299956639812,0.7189903443668878,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4191902822798176,0.5841701387942763,0.0085752786081751,0.7298505196359644,0.0,0.7253741329999677,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2230025285194813,0.7754567774689537,0.319570997307234,0.7363008687543184,0.3010299956639812,0.7315673320368654,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4441002105663373,0.5590881112154557,0.0085752786081751,0.7418766116675756,0.0,0.7375809925416981,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2229317295339217,0.7755280655950347,0.319570997307234,0.7479633401579572,0.3010299956639812,0.7434252314275982,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.439300525959806,0.5639209561873862,0.0085752786081751,0.7532333928989099,0.0,0.7491093338633602,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2229252708158399,0.7755345689355176,0.319570997307234,0.7589953118350675,0.3010299956639812,0.7546418420206537,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4426351190683265,0.560563324830522,0.0085752786081751,0.7639914527630473,0.0,0.7600306322914561,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2229628378766202,0.7754967423290454,0.319570997307234,0.7694614739236452,0.3010299956639812,0.7652829827277758,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4693918336718614,0.5336217517402582,0.0085752786081751,0.7742107706959205,0.0,0.7704056321527731,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2229958828802311,0.7754634690220179,0.319570997307234,0.7794170445634826,0.3010299956639812,0.7754048321478539,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4332332536547859,0.5700301464480858,0.0085752786081751,0.7839427413939826,0.0,0.7802863929218335,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2228757280299188,0.77558445400578,0.319570997307234,0.7889095333596043,0.3010299956639812,0.7850557239063012,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4506662347946202,0.5524767232225756,0.0085752786081751,0.7932317387706049,0.0,0.7897178697884863,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.222947970739038,0.7755117121816505,0.319570997307234,0.7979801126389255,0.3010299956639812,0.7942775425834544,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4470913802489381,0.5560762759500555,0.0085752786081751,0.8021163392235543,0.0,0.7987391502568361,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2229692920567534,0.7754902435578631,0.319570997307234,0.8066646967328642,0.3010299956639812,0.8031068223339317,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.2858638716750811,0.7184176833599859,0.4789668779736708,0.8106302895657704,0.4771212547196624,0.8073844328681097,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2393849596941879,0.7589611623147952,0.6058600175361828,0.8149948008507394,0.6020599913279624,0.8115756210886641,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.3397090163161498,0.6642005299688322,0.0085752786081751,0.8188032810213766,0.0,0.8156838100039093,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2302880188344406,0.7681209526964702,0.319570997307234,0.8229982314449358,0.3010299956639812,0.8197122231977897,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4046004406122541,0.5988607796852214,0.0085752786081751,0.8266615741241106,0.0,0.8236639000265071,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.222985717362757,0.7754737047716638,0.319570997307234,0.8306996462473281,0.3010299956639812,0.8275417093946422,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4546186351095749,0.5484970163136689,0.0085752786081751,0.8342285077088222,0.0,0.8313483622671893,0.0,0.075
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.218913085364608,0.7795744740280427,0.2948642988371239,0.8376973949194145,0.3010299956639812,0.8350864230541876,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.091290323391727,0.9080789642325112,0.4789668779736708,0.8415249168741626,0.4771212547196624,0.8387583199876978,0.0,0.525
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.226696409307595,0.7779939256437998,0.6058600175361828,0.8452819843530933,0.6020599913279624,0.8423663545962914,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4229670487919288,0.5803672791181687,0.0085752786081751,0.8342285077088222,0.0,0.8313483622671893,0.0,0.075
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.2220908506793064,0.7763747539668083,0.2948642988371239,0.8376973949194145,0.3010299956639812,0.8350864230541876,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.0292879278429805,0.9705097258637356,0.4789668779736708,0.8415249168741626,0.4771212547196624,0.8387583199876978,0.0,0.525
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2292772724652341,0.7753952316551023,0.6058600175361828,0.8452819843530933,0.6020599913279624,0.8423663545962914,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4409884808101104,0.5622213394875639,0.0085752786081751,0.8415249168741626,0.0,0.8387583199876978,0.0,0.075
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.222644640652586,0.7758171379342407,0.2948642988371239,0.844872985735314,0.3010299956639812,0.8423663545962914,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.0,1.0,0.4789668779736708,0.8485694787793863,0.4771212547196624,0.8459127103696298,0.0,0.525
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2298480921963856,0.7748204682083916,0.6058600175361828,0.8522002172553026,0.6020599913279624,0.84939946069482,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4419374113996945,0.5612658528661427,0.0085752786081751,0.8485694787793863,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.525,0.2309956650330429,0.767408417466933,0.319570997307234,0.8522002172553026,0.3010299956639812,0.84939946069482,0.0,0.525
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.6813481170619865,0.3202010913374561,0.0085752786081751,0.0042377916156098,0.0,0.0,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0766421205917451,0.9228283694649672,0.3128549509618767,0.1546088644658529,0.3010299956639812,0.1437980688733775,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.286457709793164,0.7161535028637248,0.4744130529048509,0.2344487858411278,0.4771212547196624,0.2279145468404215,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0548021203149241,0.9448192593207652,0.5991439711908256,0.2960891900625959,0.6020599913279624,0.2875961377467551,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432971578847514,0.558230472446609,0.0085752786081751,0.3398882436555921,0.0,0.3338887761076433,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0545239807642524,0.945099320499604,0.3128549509618767,0.3788498751265101,0.3010299956639812,0.3717126157137991,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428462120829476,0.5586845337713665,0.0085752786081751,0.4090673856433211,0.0,0.4036922164340549,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0560205842978109,0.94359237713664,0.3128549509618767,0.4375695156593388,0.3010299956639812,0.4313942066201327,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428502325524546,0.5586804855249848,0.0085752786081751,0.4606416087510833,0.0,0.4558290936808431,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0588810069807394,0.9407121921840752,0.3128549509618767,0.483116007342742,0.3010299956639812,0.4776868449810208,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428451893397489,0.5586855635805583,0.0085752786081751,0.5017776146773351,0.0,0.497459586159546,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0546928610129791,0.9449292734803044,0.3128549509618767,0.5203302007232529,0.3010299956639812,0.5155106845871766,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4433035909513256,0.5582239949348564,0.0085752786081751,0.5359976327191176,0.0,0.5321160854510346,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0549973197136808,0.944622711316023,0.3128549509618767,0.5517943529041817,0.3010299956639812,0.5474902853074324,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428547096828326,0.5586759774627247,0.0085752786081751,0.5652958736862718,0.0,0.5618033229480649,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.054418731552775,0.9452052968635084,0.3128549509618767,0.5790498412560818,0.3010299956639812,0.5751922754935103,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428488391648359,0.5586818885393284,0.0085752786081751,0.5909117112533734,0.0,0.5877692631634878,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0577353420696124,0.941865772337597,0.3128549509618767,0.6030908857871671,0.3010299956639812,0.5996271625542207,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428487592676557,0.5586819689885073,0.0085752786081751,0.6136683029115938,0.0,0.6108437731472761,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0549156950738048,0.9447048998893876,0.3128549509618767,0.6245963329394849,0.3010299956639812,0.6214849138543984,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432858268328752,0.5582418817831749,0.0085752786081751,0.6341403361713688,0.0,0.6316067632744764,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0557174449986401,0.9438976107838256,0.3128549509618767,0.6440503762503251,0.3010299956639812,0.6412576550329236,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4433374199392948,0.5581899322270297,0.0085752786081751,0.6527449499644823,0.0,0.6504794737100769,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0551014367811395,0.9445178749179658,0.3128549509618767,0.6618105263199958,0.3010299956639812,0.6593087534605542,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428193457952282,0.5587115856745984,0.0085752786081751,0.6697945317598012,0.0,0.6677775522152866,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0547019744906927,0.9449200970388184,0.3128549509618767,0.6781482806395744,0.3010299956639812,0.6759141543244122,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432892533427836,0.5582384315999775,0.0085752786081751,0.6855290978504731,0.0,0.6837436405212647,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.054074080580349,0.94555232898243,0.3128549509618767,0.6932746785009246,0.3010299956639812,0.6912883541808099,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4423998091295088,0.5591340208618404,0.0085752786081751,0.7001370546829065,0.0,0.6985682857229139,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0561271654513798,0.943485059628438,0.3128549509618767,0.7073570180033991,0.3010299956639812,0.7056013918214423,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428741126371914,0.5586564404560042,0.0085752786081751,0.7137690109905428,0.0,0.7124038622532448,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0534620438174785,0.9461685942237024,0.3128549509618767,0.7205301668528246,0.3010299956639812,0.7189903443668878,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4442519858419402,0.5572690477134754,0.0085752786081751,0.7265472576752329,0.0,0.7253741329999677,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0544599407138908,0.9451638029939268,0.3128549509618767,0.7329044381105388,0.3010299956639812,0.7315673320368654,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4418593827736084,0.5596781809496216,0.0085752786081751,0.7385724502272658,0.0,0.7375809925416981,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.054308684863405,0.9453161038504247,0.3128549509618767,0.74457121138391,0.3010299956639812,0.7434252314275982,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428394008836304,0.5586913920283296,0.0085752786081751,0.7499284293355492,0.0,0.7491093338633602,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0543132746688887,0.9453114823346018,0.3128549509618767,0.7556070321792141,0.3010299956639812,0.7546418420206537,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432968314572833,0.5582308011293197,0.0085752786081751,0.7606857694383594,0.0,0.7600306322914561,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0541800100189807,0.9454456676917746,0.3128549509618767,0.7660766585362279,0.3010299956639812,0.7652829827277758,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428485259672057,0.5586822039007983,0.0085752786081751,0.7709044379057772,0.0,0.7704056321527731,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0544599407138908,0.9451638029939268,0.3128549509618767,0.7760353635648387,0.3010299956639812,0.7754048321478539,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428561540445953,0.5586745231220637,0.0085752786081751,0.7806358196155073,0.0,0.7802863929218335,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0557040315238749,0.9439111169304558,0.3128549509618767,0.7855307018470681,0.3010299956639812,0.7850557239063012,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428485739057374,0.5586821556310657,0.0085752786081751,0.7899242804094316,0.0,0.7897178697884863,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0541201626576318,0.9455059285303692,0.3128549509618767,0.7946038828658386,0.3010299956639812,0.7942775425834544,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432934086026129,0.5582342476320256,0.0085752786081751,0.7988083899889822,0.0,0.7987391502568361,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0549973197136808,0.944622711316023,0.3128549509618767,0.8032908519167388,0.3010299956639812,0.8031068223339317,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428525334800072,0.5586781687006381,0.0085752786081751,0.8073218895650237,0.0,0.8073844328681097,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0549247706367272,0.9446957616246404,0.3128549509618767,0.8116231502196309,0.3010299956639812,0.8115756210886641,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428483885431764,0.5586823422742714,0.0085752786081751,0.8154944656391179,0.0,0.8156838100039093,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0558513949181833,0.9437627354225834,0.3128549509618767,0.8196286062363172,0.3010299956639812,0.8197122231977897,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4433016230855779,0.5582259763963197,0.0085752786081751,0.823352374735872,0.0,0.8236639000265071,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0553675958798715,0.9442498769623732,0.3128549509618767,0.8273318964478242,0.3010299956639812,0.8275417093946422,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428594005205994,0.5586712542166004,0.0085752786081751,0.8309189522646165,0.0,0.8313483622671893,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0540048828797048,0.9456220047605368,0.3128549509618767,0.8347550040976675,0.3010299956639812,0.8350864230541876,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428891911492143,0.5586412577686012,0.0085752786081751,0.838215030379629,0.0,0.8387583199876978,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0543132746688887,0.9453114823346018,0.3128549509618767,0.8419175973992911,0.3010299956639812,0.8423663545962914,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428075387713745,0.5587234742715673,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0548021203149241,0.9448192593207652,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432905116821129,0.5582371645669536,0.0085752786081751,0.8520685173061447,0.0,0.8528285761367798,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0536203610318076,0.9460091832173626,0.3128549509618767,0.8555301715295706,0.3010299956639812,0.8562019311266225,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428481073022009,0.5586826254583024,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0534527164195627,0.9461779860633364,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428562147580624,0.5586744619891357,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0551014367811395,0.9445178749179658,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4433107963340868,0.5582167397710899,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.1105240787067309,0.8887123255290071,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4427643755323448,0.5587669357195202,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0559761126777366,0.9436371560050636,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428523257614485,0.5586783778542961,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0534527164195627,0.9461779860633364,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428548406995579,0.5586758455408226,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0544233119178565,0.94520068485331,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432997628946554,0.5582278494390472,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.054386658001343,0.9452375920067264,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428410630113937,0.5586897184171524,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0587079673391754,0.9408864273328892,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428497723550569,0.5586809489018236,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0548021203149241,0.9448192593207652,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432969233642479,0.5582307085873826,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0584834485240117,0.9411124973178816,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428483821513524,0.5586823487102556,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0535319474633877,0.946098207623051,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.442854252719545,0.5586764375831091,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0547293056034957,0.9448925770990898,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4428496157592055,0.5586811065795744,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.0554080801564606,0.9442091129854464,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
0,0,0,0,0,0,0,0.0,1.0,0,0.075,0.4432937033570575,0.5582339508411629,0.0085752786081751,0.8452592836953241,0.0,0.8459127103696298,0.0,0.075
0,0,0,0,0,0,0,1.0,0.0,0,0.4,0.056383862484706,0.9432265891103684,0.3128549509618767,0.8488373436001421,0.3010299956639812,0.84939946069482,0.0,0.4
