layers_0,layers_1,layers_2,layers_3,layers_4,layers_5,flags,sport,dport,applications,length_total,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,header_length,payload_length
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2054624152628165,0.8398976126093849,0.5683869385530181,0.5080215256648345,0.4330493674499057,0.3437655165621247,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.2617890943221732,0.6280469682442095,0.5788819391866336,0.5174019070073684,0.4417858838897134,0.3507007837917469,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1833324908579948,0.858725066691982,0.5884135172903618,0.5259211859031446,0.4500499195014285,0.3572609838162341,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1829555823135234,0.8590457288047197,0.5971437769837439,0.53372425023846,0.4578899675287153,0.3634846117962101,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1810522364271648,0.8606650365178047,0.6051970653018268,0.5409222407981774,0.4653474185447763,0.3694045246132389,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2052892797988743,0.8400449108982452,0.605503711234552,0.5411963194653941,0.472457883200293,0.3750489909005224,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.2616482402666678,0.6281668025108731,0.6129562521785391,0.5478573648970192,0.4792522206982852,0.380442507472198,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1822061526098461,0.8596833203787355,0.6199098812542674,0.5540724852883357,0.4857573482212924,0.385606441867063,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1842308425296969,0.8579607769212809,0.626427227177597,0.5598976578858699,0.4919968850151334,0.3905595436385169,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.183286931531792,0.8587638271552546,0.6325598191750423,0.5653789392656875,0.4979916700734469,0.395318355305615,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1819678288006906,0.8598860788921213,0.6383505641572653,0.570554679419207,0.5037601820687087,0.3998975457049067,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1403264508258895,0.8953132731931478,0.6385735354387119,0.5707539700835356,0.5093188828763553,0.404310182688555,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.2614594037510399,0.6283274587680778,0.6440470878110434,0.5756462050002583,0.5146825007906691,0.4085679579482527,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1809930628232864,0.8607153795867435,0.649246691530495,0.5802935859220173,0.5198642657077105,0.4126813737093698,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.183859581789196,0.8582766340573734,0.6541984664933905,0.5847194586871504,0.5248761057310113,0.4166598988015142,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.183241337404229,0.8588026172264462,0.6589249663271926,0.588943981619953,0.5297288125528715,0.4205120999423791,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1820842031977494,0.8597870711604665,0.6634457994526377,0.5929846806330437,0.5344321813792883,0.4242457528136822,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1419653306808648,0.893918964986215,0.6636209714591585,0.5931412485341869,0.53899512996048,0.4278679365506005,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.2613763108243813,0.6283981516558002,0.6679461452014401,0.5970070681269332,0.5434258003627734,0.4313851145308618,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1810522364271648,0.8606650365178047,0.6720984613661395,0.6007183884440459,0.5477316464002877,0.4348032037802227,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1844770729568099,0.8577512917022894,0.6760912072854853,0.6042870856394846,0.5519195090848367,0.4381276348665048,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.182414630820855,0.8595059535756143,0.6799361947587288,0.6077237170428945,0.5559956820120028,0.4413634038047099,0.0,1.0
0,0,0,0.0,1.0,0,0.8333333333333334,1.0,0.0,0,0.5061898211829436,0.1442108224402587,0.8920085701642776,0.6819020761813961,0.6094808124507554,0.5599659682524422,0.4445151172187747,0.0,0.5075445816186557
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.0200483920858229,0.964994411364774,0.682048761707815,0.6096119192723055,0.5638357300392897,0.4475870317846859,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2092308171531082,0.6727619221663017,0.682195240460094,0.6097428412801189,0.5676099323193188,0.4505830888024905,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.0361122539819226,0.8200458323743524,0.6823415130203674,0.6098735789945043,0.5712931810553507,0.4535069446017148,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1365716805550758,0.7345780645514315,0.6824875799683152,0.6100041329335772,0.5748897570211682,0.4563619973686195,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.2648894625494473,0.6254092710080892,0.6826334418811759,0.6101345036132704,0.5784036457108673,0.4591514108889983,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.5300617384812214,0.399808913873769,0.682779099333761,0.6102646915473477,0.5818385638867059,0.4618781356225296,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.2604279812327466,0.629204961092428,0.682924552898468,0.6103946972474152,0.5851979832088595,0.4645449274606739,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1452110887740011,0.7272279236938699,0.683069803145294,0.6105245212229337,0.5884851513237226,0.4671543644670982,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1361760660247593,0.1463854648840436,0.726228800882465,0.6836920759352796,0.6110807056647384,0.5917031107318668,0.4697088618555388,0.0,0.1385459533607681
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.3380804432681578,0.6372106537612373,0.6838362580170492,0.6112095749194412,0.5948547157104135,0.4722106854232067,0.0,0.0027434842249657
0,0,0,0.0,0.3333333333333333,0,0.8333333333333334,1.0,0.0,0,0.5378266850068776,0.1957001754665265,0.6842733729242034,0.6858387897718502,0.6129994282187731,0.5979426475257077,0.4746619636269927,0.0,0.5390946502057613
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.040506891624703,0.9504418752028464,0.685980025761779,0.613125664270687,0.6009694281394752,0.4770646984637602,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.18117040793546,0.6966348489969533,0.6861210700459346,0.6132517289768984,0.6039374325840212,0.4794207752940908,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1686021318036534,0.7073275489556317,0.6862619231440327,0.6133776228019264,0.6068489001586135,0.4817319717302555,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.220318291441407,0.6633290425397703,0.6864025855736788,0.6135033462084046,0.609705944579283,0.4839999656933825,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.1915916852024708,0.6877687491568694,0.6865430578503792,0.6136288996570897,0.6125105631972855,0.4862263427313051,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.219202009740993,0.66427874042727,0.6866833404875519,0.6137542836068725,0.6152646453869296,0.4884126026770308,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1438589369150226,0.7283782926048487,0.6868234339965389,0.6138794985147881,0.6179699801909981,0.4905601657178697,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1368638239339752,0.1406997233144306,0.7310660536615156,0.6874260129686486,0.61441808071642,0.6206282633012434,0.4926703779367286,0.0,0.1392318244170096
0,0,0,0.0,0.3333333333333333,0,0.8333333333333334,1.0,0.0,0,0.7001375515818432,0.3428261422188667,0.6333696054298217,0.6898971685675661,0.6166267877650254,0.6232411034421702,0.4947445163797176,0.0,0.700960219478738
0,0,0,0.0,1.0,0,0.8333333333333334,1.0,0.0,0,0.4662998624484181,0.13617158917458,0.8816004349933976,0.6915556610211647,0.6181091403833416,0.6258100282182849,0.4967837936978456,0.0,0.4677640603566529
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.024365097338183,0.9574800336279932,0.6916893414482638,0.6182286233093555,0.6283364894780333,0.4987893624050487,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1911238897049536,0.688166735073515,0.6918228501194829,0.6183479527207858,0.6308218682415856,0.5007623187899901,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1548662841409201,0.719013582600614,0.6919561874756082,0.618467129011605,0.6332674792343459,0.5027037065148745,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.2195753941166636,0.6639610765681668,0.692089353955731,0.6185861525742711,0.6356745750634457,0.5046145199308548,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.2005549888688647,0.6801430480871161,0.6922223499972567,0.6187050237997347,0.6380443500704394,0.5064957071363976,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.2195536773948146,0.6639795524823162,0.6923551760359137,0.6188237430774477,0.6403779438898626,0.508348172802158,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1426895212134107,0.7293731952544378,0.6924878325057607,0.6189423107953699,0.642676444740201,0.5101727807834329,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1361760660247593,0.1368079720976548,0.7343770350274877,0.693056333404076,0.6194504341777249,0.6449408924710544,0.5119703565390763,0.0,0.1385459533607681
0,0,0,0.0,0.3333333333333333,0,0.8333333333333334,1.0,0.0,0,0.5852819807427786,0.3419730710498955,0.633898926640952,0.6950391938167845,0.6212227053256316,0.6471722813878548,0.5137416893738336,0.0,0.5864197530864198
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.0270786741318054,0.9658658484896028,0.6951684697847644,0.6213382515671624,0.6493715628733477,0.5154875345193377,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1864003676987146,0.6921853612583033,0.6952975851215301,0.6214536542372825,0.6515396478231315,0.5172086150675022,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1710294046801439,0.7052625003909786,0.6954265402257693,0.6215689136923372,0.653677408910862,0.5189056237686986,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.2208125197858672,0.6629085683758542,0.6955553354946872,0.6216840302873466,0.6557856826972226,0.5205792247059092,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.1899228142261377,0.6891885728807067,0.6956839713240135,0.6217990043760122,0.657865271595411,0.5222300548549806,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.2193173858522358,0.66418058200626,0.695812448108011,0.6219138363107239,0.659916945704703,0.5238587255401526,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1428131113757369,0.7292680485732431,0.6959407662394812,0.622028526442566,0.6619414445225771,0.5254658237931857,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1368638239339752,0.1450383291473367,0.7273749022320181,0.6964928617072105,0.6225219867295714,0.6639394785449254,0.52705191362365,0.0,0.1392318244170096
0,0,0,0.0,0.3333333333333333,0,0.3333333333333333,1.0,0.0,0,1.0,0.3447759282404893,0.6317107878884028,0.6996627650546605,0.62535523117196,0.6659117307630165,0.5286175372072506,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1821713353372215,0.8597129418356202,0.7027388241593552,0.6281045980792652,0.6678588580651017,0.530163215998459,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2823276468771648,0.7745030548922319,0.7028588727060585,0.6282118968958167,0.6697814925498639,0.5316894517731617,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.8333333333333334,1.0,0.0,0,0.1506189821182943,0.2496067940284367,0.6384112919176675,0.7034152837639441,0.6287092144366516,0.6716802427582782,0.5331967276065422,0.0,0.1529492455418381
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.0940920578858896,0.8487621417908966,0.7035345537885085,0.6288158174138408,0.6735556948298931,0.5346855087909664,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1410475588520862,0.7307701259622741,0.7036536870720814,0.6289222981725865,0.6754084135890279,0.5361562436982331,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1600545045210133,0.7145996054360414,0.7037726839278463,0.6290286569928101,0.6772389435659248,0.5376093645901906,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.2245171867372723,0.659756752506854,0.7038915446679115,0.6291348941534726,0.6790478099574725,0.5390452883813832,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.1829555823135234,0.6951160779420873,0.7040102696033161,0.6292410099325795,0.6808355195317425,0.5404644173570953,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.2185555358964761,0.6648287403459588,0.7041288590440336,0.6293470046071834,0.6826025614802387,0.5418671398498883,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1448433749968519,0.7275407631834303,0.7042473132989779,0.6294528784533902,0.6843494082214416,0.5432538308774741,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1361760660247593,0.2917695915847263,0.6025404899906657,0.7047551334995604,0.6299067657184989,0.6860765161589525,0.5446248527445494,0.0,0.1385459533607681
0,0,0,0.0,0.3333333333333333,0,0.3333333333333333,1.0,0.0,0,1.0,0.3379943367816134,0.6372839104923482,0.7076861346941548,0.6325264805599305,0.68778432639728,0.5459805556110053,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1820842031977494,0.8597870711604665,0.7105367253246888,0.6350743248240097,0.6894732654180794,0.5473212780287426,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2178030109401203,0.8293986161276928,0.7106480994078693,0.6351738704465761,0.6911437457194338,0.5486473474491497,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.8333333333333334,1.0,0.0,0,0.890646492434663,0.2622991962068668,0.6276129893640365,0.7131320240397088,0.6373939903957009,0.6927961664205808,0.5499590807031498,0.0,0.8909465020576132
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.028237708789112,0.98504055696359,0.7132406523374241,0.6374910818483585,0.6944309138342968,0.551256784455574,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2005549888688647,0.6801430480871161,0.7133491671950727,0.6375880719088273,0.6960483620089952,0.5525407556354927,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.185347480826571,0.6930811247899281,0.7134575688493369,0.6376849607886529,0.6976488732424411,0.5538112818440146,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.2400999279197561,0.6464994390733617,0.7135658575361599,0.6377817486987201,0.6992327985688468,0.5550686417409568,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.1292212270364804,0.740831602682699,0.7136740334907475,0.6378784358492549,0.7008004782209878,0.5563131054116827,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.253387333542785,0.635194926022702,0.713782096947572,0.6379750224498273,0.7023522420688578,0.5575449347153179,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1440351389893833,0.7282283853388499,0.7138900481403747,0.6380715087093543,0.703888410036282,0.5587643836154685,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1361760660247593,0.1424189783849383,0.7296033647112901,0.7143529645825197,0.6384852612100583,0.7054092924968004,0.5599716984944837,0.0,0.1385459533607681
0,0,0,0.0,0.3333333333333333,0,0.8333333333333334,1.0,0.0,0,0.4312242090784044,0.3409028063253403,0.6348094747110303,0.715575650893207,0.6395780923833893,0.7069151906500496,0.5611671184522361,0.0,0.4327846364883402
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.0414342289103823,0.939321738093481,0.7156817557455096,0.6396729283926129,0.708406396879783,0.5623508755903279,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1782056432120158,0.6991571789731095,0.7157877523643503,0.6397676676632862,0.7098831950945955,0.5635231952825666,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1836560983784527,0.6945201005765386,0.715893640970313,0.6398623103925662,0.7113458610523431,0.5646842964324975,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.2302232294554589,0.6549022281395411,0.7159994217833096,0.6399568567770086,0.7127946626691878,0.5658343917187313,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.1526330221864604,0.7209135726834016,0.7161050950225791,0.6400513070125688,0.7142298603141329,0.5669736878287537,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.2193672092352151,0.6641381938155854,0.7162106609066939,0.6401456612946055,0.7156517070898574,0.5681023856818584,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1473606331828704,0.7253991579052406,0.7163161196535601,0.640239919817882,0.717060449100608,0.5692206806418076,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.1361760660247593,0.1585474209001366,0.7158817854901454,0.7167683766216595,0.640644144931695,0.7184563257078597,0.570328762719781,0.0,0.1385459533607681
0,0,0,0.0,0.3333333333333333,0,0.3333333333333333,1.0,0.0,0,1.0,0.3476525870668511,0.6290669703692303,0.3354452032512117,0.642981413627629,0.0,0.5714268167681404,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1612778580687332,0.8774884650006494,0.40747151977319,0.6452613048583354,0.1059457625105743,0.5725150226655066,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.271814960788313,0.7834469225260269,0.4095104081337093,0.6453505144098715,0.1679200606895695,0.5735935554936094,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.8333333333333334,1.0,0.0,0,1.0,0.2633005416212467,0.6267610757078855,0.4509679082428723,0.6475736668950945,0.2118915250211486,0.5746625857063455,0.0,1.0
0,0,0,0.0,1.0,0,0.8333333333333334,1.0,0.0,0,0.1760660247592847,0.0872107473342323,0.940502468161032,0.4578688037474001,0.6480310427415163,0.2459984425075667,0.5757222792914566,0.0,0.1783264746227709
0,0,0,1.0,0.6666666666666666,0,0.5,1.0,0.0,0,0.0,0.019253123942254,0.91875657424316,0.459128867809389,0.6481176323962717,0.2738658232001438,0.5767727979252044,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2060566848091917,0.6754623756275957,0.4603738348938535,0.6482041413974624,0.2974273578552067,0.5778142991204104,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.5,0.0,1.0,0,0.0,0.1971673789688736,0.6830251216394297,0.461604062479395,0.6482905698951971,0.3178372875317228,0.5788469363681935,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.2347710483411806,0.6510330847262795,0.4628198954960315,0.6483769180391662,0.3358401213791391,0.5798708592737282,0.0,0.0027434842249657
0,0,0,1.0,0.6666666666666666,0,0.0,0.0,1.0,0,0.0,0.203040711684419,0.6780282721251288,0.4640216669057346,0.648463185978643,0.351944205018141,0.5808862136863214,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.6666666666666666,1.0,0.0,0,0.0,0.2684594369492869,0.6223720473890884,0.4652096982497808,0.6485493738624853,0.3665121206897186,0.5818931418240932,1.0,0.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.1446477820003852,0.727707167645212,0.4663843001651624,0.6486354818391367,0.3798115857107181,0.5828917823935246,0.0,0.0027434842249657
0,0,0,0.0,0.0,0,0.8333333333333334,0.0,1.0,0,0.202888583218707,0.157160371698508,0.717061843979106,0.4730748098874153,0.6491433269548746,0.3920459075628726,0.5838822707041262,0.0,0.2050754458161865
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0,0.0,0.3371462768540701,0.6542126021824262,0.4741642346100629,0.6492288862708977,0.403373120365781,0.5848647387784659,0.0,0.0027434842249657
0,0,0,0.0,0.3333333333333333,0,0.3333333333333333,1.0,0.0,0,1.0,0.2660027196113982,0.6244621463892883,0.4984403758728928,0.6513621508148224,0.4139185031971363,0.5858393154577753,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1825128263197369,0.8594224118873331,0.5181053854407424,0.6534475147029477,0.4237830500422972,0.5868061265033504,0.0,1.0
0,0,0,1.0,0.6666666666666666,0,0.3333333333333333,0.0,1.0,0,0.0,0.2896655934575922,0.7682601572764838,0.5188129946420346,0.6535292010920332,0.4330493674499057,0.5877652946939422,0.0,0.0027434842249657
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.2636869430510905,0.6264323373423694,0.5352383143048177,0.6555669947804739,0.4417858838897134,0.5887169399193307,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1804578438499663,0.8611707273077743,0.5494181953817301,0.6575610355013027,0.4500499195014285,0.5896611792702551,0.0,1.0
0,0,0,0.0,1.0,0,0.3333333333333333,1.0,0.0,0,1.0,0.1824088495811446,0.859510872075253,0.5618933813932361,0.6595131626489384,0.4578899675287153,0.5905981271248735,0.0,1.0
