length_total_lstm,length_total_vae,direction,flags,timesteps_lstm,timesteps_vae,time_diff_lstm,time_diff_vae,header_length_lstm,header_length_vae,payload_length_all_vae,flow_id
60.23710950277794,60.000000000331646,1.0,18.0,0.02527539986056691,268.07676959748375,0.000375190883997043,6.808665204002057e-05,56.185641925554584,57.2615852150987,1420.2900595368033,1
60.40788770833813,1513.9999111303075,0.0,16.0,0.025806678142101785,268.0768375467788,0.0005312782815348739,6.79492950439454e-05,54.029284835075465,57.25810621006825,2.0,1
77.20057211037906,1513.9998840637247,0.0,24.0,0.026323765968532337,268.07747890847276,0.0005170878264305511,0.0006413616939610887,54.013131128631414,57.25529723641874,2.000000022450999,1
61.38404081297183,62.87628652139352,1.0,16.0,0.031979643332523115,268.0775468577678,0.0056558773639907795,6.794929504492675e-05,54.01227181280566,57.27191562571631,2.0000000854617035,1
241.4323981851379,60.00009811060246,1.0,24.0,0.03503630955969106,268.2175601223871,0.0030566662271679446,0.14001326461929037,54.011272068323706,57.29674601270412,2.0000000250535557,1
282.21406624887095,60.0,1.0,24.0,0.0013804861343342087,0.16125149322407858,0.0013804861343342087,0.16125149322407858,54.01811644497495,57.28861486049665,2.000000591947463,2
325.31315842447617,60.00000000012918,1.0,24.0,0.0024191962082722052,0.1613194550089694,0.0010387100739379968,6.79617848908274e-05,54.02549927784961,57.26319610873731,1437.0703154090993,2
60.151404487694265,1513.9999999210818,0.0,16.0,0.0032791905056928573,0.16138740430401335,0.000859994297420652,6.79492950439454e-05,54.00046279732826,57.27014041456695,2.0,2
279.2812356079425,1513.9996105040514,1.0,24.0,0.003764600692561252,0.16269119453233838,0.0004854101868683947,0.0013037902283250169,54.000923550583494,57.24227286759149,2.000000586404503,2
60.181982814649096,60.005655813988604,1.0,17.0,0.004347020607736421,0.16275914382740378,0.0005824199151751689,6.794929506539288e-05,54.00056247399752,57.26598247569089,2.000365092659491,2
80.30004011201109,60.00000056970405,1.0,24.0,0.006908571106393032,0.2440484206868132,0.0025615504986566105,0.08128927685940941,54.06947192197407,57.31069382873806,2.0000000729605794,2
73.81279773282245,60.0,0.0,24.0,0.007435565394445064,0.2578937098037866,0.000526994288052032,0.0138452891169734,54.211360239390295,57.275190772766855,2.0000133354228837,2
61.140580748946405,60.00171902139986,0.0,17.0,0.00795411459591457,0.25796165909900504,0.0005185492014695058,6.794929521841328e-05,54.07424511601678,57.288742809042745,2.000031772439797,2
61.082587011496166,1513.9999360032057,0.0,16.0,0.008394505102174701,0.258029608394049,0.0004403905062601319,6.79492950439454e-05,54.02434839128112,57.2781047368392,2.0,2
60.228600613870285,1513.974993657785,0.0,17.0,0.009502588763093876,0.2580975576890929,0.001108083660919174,6.794929504394553e-05,54.0487947663685,57.2780667660612,2.0,2
60.440714052613565,60.076377776738774,1.0,16.0,0.010340336902388685,0.2581655069841404,0.0008377481392948087,6.794929504750202e-05,54.02460088397552,57.260319779675584,2.0000430864099754,2
60.20783619274734,60.00000016176324,0.0,2.0,0.030935101367494007,0.2582354260886099,0.02059476446510532,6.991910446948747e-05,57.95631290698566,57.30413991282564,13.465003936627694,2
60.254026879503954,60.00000000016964,1.0,18.0,0.03126220919565934,0.2583033870469972,0.0003271078281653318,6.796095838731014e-05,56.25069144501558,57.263097818624516,1435.4728728193957,2
60.15360877020768,1513.9999999985216,1.0,24.0,0.031668957596816955,0.2583713363420411,0.0004067484011576102,6.79492950439454e-05,54.04000054242827,57.26363244764436,2.0,2
115.38243064014391,1513.999461663656,1.0,24.0,0.03318411243214059,0.2593759234117504,0.0015151548353236348,0.0010045870697093133,54.01037791557335,57.23364794507828,2.0000004443647605,2
60.049977274463174,67.64274543377658,1.0,16.0,0.03352817690364308,0.25944387270679464,0.00034406447150248684,6.794929504424805e-05,54.007206690427026,57.261629213370036,2.000000152709684,2
62.36046234725647,60.000005351991184,1.0,24.0,0.0377057302417922,0.26496077358344494,0.004177553338149121,0.005516900876650312,54.17288743107183,57.30931903422094,2.0000004272202427,2
61.31371024404431,60.00004928762522,1.0,16.0,0.03805624915441708,0.2650287228793353,0.00035051891262488205,6.794929589035952e-05,54.89668487235983,57.282566433542215,2.0061113735727214,2
61.25776064748649,1513.9999672378754,0.0,16.0,0.03852281396265045,0.26509667217437927,0.0004665648082333721,6.79492950439454e-05,54.25224356381536,57.27402773323599,2.0,2
60.04764202146557,1513.8992568418146,0.0,17.0,0.03949445864742571,0.2651646214694232,0.0009716446847752666,6.794929504394581e-05,54.07123975394877,57.281558821573185,2.0000000000000004,2
60.12668547240032,60.0009004240284,1.0,16.0,0.041288657505999166,0.26523257076452794,0.0017941988585734516,6.794929510474166e-05,54.00712427169973,57.2663295846097,2.0030334467245634,2
61.679557774983905,60.09079830601337,0.0,24.0,0.051033377985466054,0.265328337909638,0.009744720479466886,9.576714511007132e-05,56.05045729112363,57.304702416504234,2.006388830289655,2
60.66532684074955,60.000000011524676,1.0,18.0,0.05130051655178358,0.2653965849057922,0.000267138566317525,6.824699615422004e-05,55.69970060330236,57.26905998574227,1254.3465689953894,2
60.58013982024167,1513.9999699973841,1.0,16.0,0.05173455130043901,0.26546453420083616,0.00043403474865542625,6.79492950439454e-05,54.01143867900599,57.26852524248163,2.0,2
237.57769484895417,1513.9999030366403,1.0,24.0,0.05399985756944791,0.2674703421838868,0.0022653062690089027,0.0020058079830506666,54.00541971654637,57.26343218397169,2.0000000971725376,2
60.04035015428601,60.0016986077716,1.0,16.0,0.054258191719453876,0.26753829147899827,0.00025833415000596624,6.794929511141955e-05,54.0077980537183,57.27363070049019,2.000420004574845,2
397.4883432374547,60.000006010350624,1.0,16.0,0.05706485849850246,254.63116289405704,0.0028066667790485832,254.36362460257806,54.08072158605641,57.25188911040814,2.0,2
81.97574548707868,60.0,0.0,2.0,0.06569049654831093,508.771812135304,0.008625638049808466,254.14064924124696,57.65995183467023,57.252606253151065,2.0000000000000004,2
65.01650297725273,1513.9999999968713,0.0,16.0,0.06739912117861216,508.77188008459905,0.0017086246303012363,6.79492950439454e-05,56.606375295644426,57.270802036698036,2.0,2
1151.8744772887667,60.0,1.0,16.0,0.06777550100096662,762.9057366106491,0.00037637982235445795,254.1338565260501,54.00142845279921,57.25658797326688,2.0000000000000004,2
826.6710493560781,60.0,1.0,24.0,0.0014164224306705206,8.840373948344913,0.0014164224306705206,8.840373948344913,54.024252732112664,57.295398824183614,2.000000010960247,3
332.85811562094847,60.00000000061221,1.0,24.0,0.002461849402849392,8.840441946519471,0.0010454269721788716,6.799817455752265e-05,54.03435059011982,57.257608113890825,1428.2254084355848,3
60.22078808535504,1513.9999969622352,0.0,16.0,0.003256976966811521,8.840509895814515,0.0007951275639621288,6.79492950439454e-05,54.000489806629695,57.26872431489,2.0,3
359.00634089218966,1513.9996995093115,1.0,24.0,0.0037013312764993347,8.841677456409547,0.0004443543096878137,0.0011675605950332,54.00059832174723,57.24042292488719,2.000000145614577,3
60.36862755670825,60.07803869615694,1.0,17.0,0.004234238835968081,8.841745405704595,0.0005329075594687462,6.794929504796978e-05,54.00050617176496,57.262506254367175,2.000029196376308,3
84.68871431219364,60.000012177713195,1.0,24.0,0.0062715031530489775,8.84464334233254,0.002037264317080897,0.002897936627945825,54.05669437178861,57.308451340457,2.000000686878248,3
62.483073157416854,60.000055310660805,0.0,16.0,0.006517073307221273,8.844711291628686,0.000245570154172295,6.79492961458494e-05,54.19072334979824,57.28772263984859,2.002210552086473,3
60.19825689985494,1513.99999124078,0.0,16.0,0.008588762508785654,8.84477924092373,0.0020716892015643813,6.79492950439454e-05,55.631316833984734,57.26929642386931,2.0,3
60.78175799353868,1513.9997514808604,0.0,16.0,0.010785264893975483,8.844847190218774,0.00219650238518983,6.79492950439454e-05,57.28771971787608,57.27871331325285,2.0,3
60.31534785491098,60.00774258709709,1.0,16.0,0.011915143882795791,8.844915139513832,0.0011298789888203086,6.794929505898194e-05,55.7429573497266,57.26307568229302,2.000408943325554,3
63.11291222047369,1511.7631597531051,0.0,16.0,0.016591710209260653,6.794929504394678e-05,0.016591710209260653,6.794929504394678e-05,54.0013266471147,57.272533016746664,2.000000000000058,4
104.0713253661596,60.00000000027805,1.0,24.0,0.021344940574389612,0.00013591709585970564,0.004753230365128961,6.796780081575886e-05,54.0038505531444,57.26124540910398,1432.8188012893136,4
60.092548929793715,1513.999999995961,0.0,16.0,0.025678429709920583,0.00020386639090365103,0.004333489135530971,6.79492950439454e-05,54.00111360935684,57.27237696960084,2.0,4
229.04657646263112,1513.9974212553384,1.0,24.0,0.027793383411458046,0.0007022187482597334,0.002114953701537464,0.0004983523573560823,54.002062612551356,57.246947480313885,2.0000009098705585,4
1467.7150272111098,60.001422052511636,1.0,16.0,0.028509530619293504,253.95327472722815,0.0007161472078354563,253.95257250847988,54.00029454705849,57.2469719060639,2.0,4
1470.9288449207513,60.0,1.0,16.0,0.028775103245864086,507.9939668830034,0.0002655726265705839,254.04069215577525,54.00032503705771,57.24786093183743,2.000000000000001,4
60.10424660358277,1513.9998820678031,0.0,16.0,0.02912186184419845,507.99403483229844,0.0003467585983343645,6.79492950439454e-05,54.00047046579035,57.268240865785494,2.0,4
226.42750519324608,60.0,1.0,16.0,0.030079240148614617,508.67533634610055,0.0009573783044161666,0.6813015138020899,54.00156223455893,57.267274988705296,2.0000014564534196,4
60.334971935582736,60.00002049916745,0.0,17.0,0.03029026780278108,508.6754042953971,0.0002110276541664627,6.794929652334858e-05,54.020081626940836,57.28369000334977,2.014276409504611,4
60.21106933203674,1513.9999999777765,0.0,16.0,0.03080785141815026,508.6754722446921,0.0005175836153691805,6.79492950439454e-05,54.01093129935111,57.27488542827145,2.0,4
60.12453434461866,1513.9999168461038,0.0,17.0,0.031641779270024116,508.67554019398716,0.0008339278518738565,6.79492950439454e-05,54.05621262651715,57.27798835758997,2.0,4
60.44351753848834,60.000578779501154,1.0,16.0,0.033067935538443054,508.67560814328226,0.0014261562684189369,6.79492951210286e-05,54.01955883088525,57.26620067232945,2.005231525442011,4
61.482747426746386,1513.9998196935735,0.0,2.0,0.09185922128423217,508.6756760925773,0.05879128574578912,6.79492950439454e-05,57.93458178285328,57.30395552771373,1459.9999999766285,4
60.22120161401263,60.00000000032941,1.0,18.0,0.0922063379298224,508.67574408007926,0.00034711664559022355,6.798750196539217e-05,56.99202437510616,57.258986355683845,1432.3648008523505,4
60.07247572039147,1513.9757315472675,1.0,24.0,0.09259893803246678,508.6758120293743,0.00039260010264438627,6.794929504394553e-05,54.08669778354486,57.271205763159024,2.0000000000000004,4
114.66595274840714,1513.9997789355266,1.0,24.0,0.09486735990172303,508.67695994684766,0.002268421869256237,0.0011479174733684768,54.015451516663006,57.25032152246939,2.0000002062668956,4
60.052589279300186,60.03097111547406,1.0,16.0,0.09528967163235867,508.6770278961427,0.00042231173063564625,6.794929505037398e-05,54.01137473935819,57.26178588645203,2.000098257380345,4
75.6976620723457,60.000000027295634,1.0,24.0,0.09920393352304123,514.1236052365092,0.003914261890682556,5.446577340366542,54.12496363460617,57.3106021923178,2.000000004199858,4
62.051989381715444,60.0,0.0,24.0,0.09991748477936438,514.1240435737355,0.0007135512563231541,0.0004383372263334133,55.60859042684467,57.271645033591646,2.000799422081116,4
61.59094465364982,60.000005587693785,1.0,16.0,0.10214437387936791,514.1241115230334,0.0022268891000035256,6.794929784339565e-05,55.87288771781982,57.28236665369576,2.084288893077006,4
60.20616765412816,1513.9998417348102,0.0,16.0,0.1111290475345022,514.1241794723285,0.008984673655134294,6.79492950439454e-05,55.084283901681516,57.26373978323588,2.0,4
62.05469468463615,1508.8819755232569,0.0,16.0,0.1163598577645639,514.1242474216235,0.005230810230061696,6.794929504394886e-05,54.07745869815919,57.27983873097061,2.0000000000000453,4
69.13660665956719,1512.0276337087707,0.0,16.0,0.013584875155576503,6.794929504394678e-05,0.013584875155576503,6.794929504394678e-05,54.00135713999134,57.234668179191445,2.00000000008834,5
98.73142852697652,60.00000000256297,1.0,24.0,0.016322535127627512,0.00013612436181711674,0.00273765997205101,6.817506677316996e-05,54.008581377557775,57.26789641565258,1337.27778221397,5
60.079053107519954,1513.9999864348472,0.0,16.0,0.018685937447077937,0.00020407365686106213,0.0023634023194504237,6.79492950439454e-05,54.00098958933996,57.2777297300205,2.0,5
226.99916357300978,1513.9998897599803,1.0,24.0,0.01967003167870583,0.0008242843038481761,0.0009840942316278922,0.000620210646987114,54.00137946215273,57.25573089006187,2.000000019151723,5
60.162052415262195,60.704324921688986,1.0,16.0,0.020158196008664604,0.0008922335988931041,0.0004881643299587749,6.7949295044928e-05,54.00034015303002,57.259448085214785,2.000003600116426,5
165.61777929734748,60.00000008759877,1.0,24.0,0.021346599462011374,2.205715609104708,0.001188403453346771,2.204823375505815,54.02881570001294,57.310327471937725,2.0000000080453475,5
71.04832074117685,60.0,1.0,24.0,0.021720407440819715,2.2094683461334523,0.0003738079788083391,0.0037527370287442087,54.13780530729523,57.27592984047514,2.000038725079708,5
60.754877450374515,60.02846355751758,0.0,17.0,0.02214371155369335,2.2095362954285296,0.0004233041128736361,6.794929507743838e-05,54.05800958730156,57.287301142919205,2.0000014671867947,5
60.97248943426863,1513.982672861118,0.0,16.0,0.022709096182827793,2.2096042447235735,0.0005653846291344425,6.794929504394553e-05,54.04121061006923,57.28121712069987,2.0,5
60.26880584005943,1513.9115612242551,0.0,17.0,0.02366213478182472,2.2096721940186175,0.0009530385989969294,6.794929504394566e-05,54.05639536766319,57.27259407131165,2.0000000000000013,5
60.399187055255815,60.03926582057626,1.0,16.0,0.024680509963775552,2.2097401433136725,0.0010183751819508309,6.794929505485527e-05,54.02963494562916,57.2723818387257,2.000012598846801,5
60.49326381337177,60.19124079277039,0.0,2.0,0.03442529475135622,2.209828372381715,0.009744784787580672,8.822906804283349e-05,57.89116254013505,57.29554454248212,2.0312647864791944,5
60.47506536075817,60.000000003474526,1.0,18.0,0.03465369662332091,2.2098964354056374,0.0002284018719646931,6.806302392225791e-05,55.53620534587984,57.253292156143466,1413.3351355662746,5
60.234207368090374,1513.9999959379434,1.0,24.0,0.03500109465916466,2.2099643847006814,0.0003473980358437439,6.79492950439454e-05,54.0260250501058,57.27546026721878,2.0,5
79.18623201855485,1513.9996833121206,0.0,24.0,0.035387662982262105,2.210727876387684,0.0003865683230974474,0.0007634916870029486,54.009514786092424,57.24348553917564,2.0000002077684136,5
60.87758443014673,60.289497941450826,1.0,16.0,0.03950545682890143,2.2107958256827325,0.004117793846639324,6.794929504855579e-05,54.015813511517756,57.27632037774385,2.0000006100755128,5
250.18350982192675,60.0000016705485,1.0,24.0,0.04361945706465303,2.527490146521043,0.004114000235751602,0.3166943208383105,54.013432611257706,57.30593530628464,2.000000023944005,5
61.269451558969045,60.000000011258344,1.0,17.0,0.0012187308651400882,6.794943578642467e-05,0.0012187308651400882,6.794943578642467e-05,54.00693418421795,57.28976728562083,252.9259529087076,6
307.8225580292634,60.00000000006316,1.0,24.0,0.09638074185963247,0.0001359146065249636,0.09516201099449238,6.796517073853894e-05,54.00814998340561,57.26328273191922,1440.82954974311,6
60.147214749457724,1513.999999504174,0.0,16.0,0.10632185575976276,0.000203863901568909,0.009941113900130296,6.79492950439454e-05,54.00212995933289,57.27544775167193,2.0,6
258.78382389464457,1513.999741705679,1.0,24.0,0.12068693657816894,0.0011419833906930416,0.01436508081840618,0.0009381194891241326,54.00522351436797,57.24726384617306,2.0000002005124684,6
60.05896307953844,60.00417420650836,1.0,17.0,0.121172205809986,0.0012099326857712125,0.0004852692318170672,6.7949295078171e-05,54.00098659896033,57.27076671462024,2.000234616826964,6
162.17143795206323,60.00018075256514,1.0,16.0,0.12411647176509405,254.1528436270876,0.002944265955108056,254.15163369440182,54.03361223548464,57.248829040273066,2.0,6
1305.267874970985,60.0,1.0,16.0,0.12445268926037402,508.40742368678247,0.0003362174952799717,254.25458005969486,54.046944580767885,57.25447671845511,2.0,6
60.539908624015986,1513.99999808293,0.0,16.0,0.12486803159536716,508.4074916360775,0.00041534233499314913,6.79492950439454e-05,54.00498937723683,57.26688311017067,2.0,6
728.7554141265114,60.0,1.0,16.0,0.1251790186689644,762.608654225814,0.0003109870735972162,254.20116258973647,54.01747690273603,57.255279347334806,2.0000000000000004,6
1325.8064058971202,60.0,1.0,16.0,0.12542605701527654,1016.9385194491917,0.000247038346312142,254.3298652233778,54.12155696908646,57.24223458831363,2.0000000000000004,6
1445.2922526076134,60.0,1.0,16.0,0.12567925870065755,1271.2119267763778,0.0002532016853810179,254.27340732718616,54.05727153048821,57.249664575056165,2.0000000000000004,6
1485.4840973171151,60.0,1.0,16.0,0.12589857252028178,1525.2530084793848,0.00021931381962422345,254.04108170300708,54.006200191417854,57.25132283127558,2.0000000000000004,6
60.21264858191895,1513.9999999181914,0.0,16.0,0.1261907651354646,1525.2530764286798,0.00029219261518282133,6.79492950439454e-05,54.00118544088271,57.27129542158487,2.0,6
740.8920527393394,60.0,1.0,16.0,0.12643140099536157,1779.4280403648067,0.0002406358598969636,254.174963936127,54.003014019020604,57.25267336007827,2.0000000000000004,6
1465.990573114229,60.0,1.0,16.0,0.12660338421071796,2033.6605195339328,0.00017198321535638288,254.23247916912598,54.03443189940158,57.24706761385467,2.0000000000000004,6
1494.5696037588089,60.0,1.0,16.0,0.12680912361419455,2287.847191479253,0.00020573940347659353,254.1866719453204,54.006539225545545,57.2487155510326,2.0000000000000004,6
60.2438153014877,1513.9998593397404,0.0,16.0,0.1270833884673033,2287.847259428548,0.00027426485310875093,6.79492950439454e-05,54.00164708469648,57.26495654261452,2.0,6
793.9112242483073,60.0,0.0,16.0,0.12735405115801612,2542.0600696789984,0.0002706626907128177,254.2128102504501,54.006185218269444,57.249023924957,2.0000000000000004,6
1481.1140557016179,60.0,1.0,16.0,0.12754152606727867,2796.2109941618737,0.0001874749092625585,254.1509244828753,54.02617992185634,57.25209361196246,2.0000000000000004,6
1494.6431185008537,60.0,1.0,16.0,0.12774625077808668,3050.4333233121374,0.00020472471080801817,254.2223291502639,54.00807109919129,57.25446720298429,2.0000000000000004,6
1497.865225231652,60.0,1.0,16.0,0.12795320875678567,3304.8743029134953,0.00020695797869900025,254.440979601358,54.00245547729284,57.25088144848453,2.0,6
60.224614868334584,1513.316016488544,0.0,16.0,0.12823460521533148,3304.8743708627903,0.0002813964585458006,6.794929504394637e-05,54.00139781839096,57.27854542133082,2.0000000000000053,6
806.3044370594647,60.0,1.0,16.0,0.12849382540188503,3559.2642849841986,0.00025922018655355977,254.38991412140848,54.00253681183227,57.24940770825776,2.0,6
1477.0963183644833,60.0,1.0,16.0,0.12870604229036212,3813.2523370315207,0.0002122168884770747,253.98805204732227,54.021478086717345,57.26070711652602,2.0000000000000004,6
1492.7069288137457,60.0,1.0,16.0,0.12892001330989716,4067.5477532647487,0.00021397101953504977,254.29541623322788,54.00461277772416,57.24252701662933,2.0000000000000004,6
1485.9152938403881,60.0,1.0,16.0,0.12913970137157357,4321.736673998062,0.00021968806167642173,254.18892073331313,54.00138902816119,57.25518508654807,2.0000000000000004,6
60.259722237483324,1513.9999190675192,0.0,16.0,0.1294298598364724,4321.736741947357,0.00029015846489882776,6.79492950439454e-05,54.00155789908393,57.271404095776916,2.0,6
388.2952947164568,60.0,0.0,16.0,0.12988198863659867,4576.025897218573,0.00045212880012627843,254.28915527121623,54.04410118782415,57.25610149699091,2.0,6
119.79828049222515,60.0,1.0,24.0,0.1301043154701143,4576.03146190116,0.00022232683351564912,0.005564682586576292,54.91313264730712,57.2681664002691,2.00005521050276,6
60.142039267815406,60.000285752025725,1.0,17.0,0.13058245453135556,4576.031529850455,0.0004781390612412468,6.794929546654824e-05,54.14553570527442,57.286992080361124,2.00035853658651,6
61.92716132939545,567.0210840958472,1.0,16.0,0.01257671265097304,6.794929504403405e-05,0.01257671265097304,6.794929504403405e-05,54.002209830458895,57.27823857366645,2.0000000000749316,7
126.00535200303631,60.000000000036906,1.0,24.0,0.0291710923459826,0.00013592095590777946,0.01659437969500956,6.79716608637454e-05,54.00409736572618,57.26288375125607,1443.3350495473032,7
60.14403207012927,1513.9999999907777,0.0,16.0,0.04020550166039354,0.00020387025095172485,0.011034409314410944,6.79492950439454e-05,54.00276903463556,57.267676401784236,2.0,7
283.0487217152578,1513.9997702925534,1.0,24.0,0.05106307104132665,0.001703891828603701,0.010857569380933112,0.0015000215776519762,54.004453565220714,57.24821583086549,2.000000207938394,7
60.060641883660665,60.056042152978065,1.0,17.0,0.05159583350819232,0.0017718411236550835,0.0005327624668656676,6.794929505138259e-05,54.00073855724323,57.269416035536324,2.0000136116555067,7
255.7371120920411,60.000002682528084,1.0,16.0,0.05437825003614896,254.39113809063576,0.0027824165279566404,254.3893662495121,54.018648853294614,57.25266301152669,2.0,7
1343.147395804331,60.0,1.0,16.0,0.054686179495999895,508.59394567798154,0.0003079294598509323,254.20280758734577,54.04500242217888,57.2477286715904,2.0000000000000004,7
61.73204526494351,1513.9997746542779,0.0,16.0,0.05942973584756906,508.5940136272766,0.004743556351569167,6.79492950439454e-05,54.13283062078285,57.274622185393426,2.0,7
565.202897457834,60.0,1.0,24.0,0.06374919990931963,586.3339840078764,0.00431946406175057,77.73997038059983,54.6960278938553,57.26520281298829,2.0000000062278813,7
60.45177647980681,60.00819492560837,1.0,17.0,0.06405792532046599,586.3340519571715,0.00030872541114636113,6.794929509613107e-05,54.185649977619754,57.28340362783851,2.0000124547307774,7
71.10437501869308,60.00000000000025,1.0,16.0,0.0019264117108088907,6.794931213179041e-05,0.0019264117108088907,6.794931213179041e-05,54.005542790011674,57.28849960392397,1453.759028290159,8
243.99795685972703,60.000000001011436,1.0,24.0,0.011980105213728427,0.0001359362301903655,0.010053693502919537,6.798691805857508e-05,54.00770121535127,57.257815014024,1423.8872163391973,8
