layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Dot3,54,LLC,40,Raw,37.0,,,921848416.991882,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,16,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848417.99188,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,17,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848418.990592,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,18,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848419.991608,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,19,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848420.990793,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,20,,,,
Ether,60,Raw,46,,,,,921848421.326573,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,21,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848422.4907948,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,22,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848423.490927,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,23,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848424.491322,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,24,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848425.491314,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,25,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848426.491917,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,26,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848427.490878,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,27,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848428.491708,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,28,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848429.491384,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,29,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848430.492134,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,30,,,,
Ether,60,Raw,46,,,,,921848431.326362,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,31,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,921848431.7555572,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week3_friday.tcpdump,32,RIPEntry,20.0,,
Dot3,54,LLC,40,Raw,37.0,,,921848432.4917892,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,33,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848433.491886,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,34,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848434.4910789,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,35,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848435.4908732,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,36,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848436.49096,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,37,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848437.491636,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,38,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848438.491546,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,39,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848439.49307,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,40,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848440.492258,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,41,,,,
Ether,60,Raw,46,,,,,921848441.3261348,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,42,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848441.993725,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,43,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848442.991207,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,44,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848443.9915632,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,45,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848444.99233,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,46,,,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,921848445.166059,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week3_friday.tcpdump,47,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848446.49157,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,48,,,,
Ether,60,ARP,46,Padding,18.0,,,921848447.346464,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_friday.tcpdump,49,,,,
Ether,60,ARP,46,Padding,18.0,,,921848447.3492688,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,50,,,,
Ether,60,ARP,46,Padding,18.0,,,921848447.356673,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_friday.tcpdump,51,,,,
Ether,60,ARP,46,Padding,18.0,,,921848447.359513,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,52,,,,
Ether,60,ARP,46,Padding,18.0,,,921848447.3604052,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_friday.tcpdump,53,,,,
Ether,60,ARP,46,Padding,18.0,,,921848447.360678,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,54,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848447.991617,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,55,,,,
Ether,77,IP,63,UDP,43.0,DNS,35.0,921848448.7587028,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week3_friday.tcpdump,56,,,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,921848448.761933,142,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week3_friday.tcpdump,57,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848448.763084,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,2.0,1024.0,21.0,week3_friday.tcpdump,58,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848448.769932,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,18.0,21.0,1024.0,week3_friday.tcpdump,59,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848448.770125,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,60,,,,
Ether,101,IP,87,TCP,67.0,FTPResponse,47.0,921848448.784652,101,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,61,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848448.8004212,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,62,,,,
Ether,70,IP,56,TCP,36.0,FTPRequest,16.0,921848449.12159,70,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,63,,,,
Ether,126,IP,112,TCP,92.0,FTPResponse,72.0,921848449.122466,126,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,64,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848449.140431,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,65,,,,
Ether,84,IP,70,TCP,50.0,FTPRequest,30.0,921848449.691617,84,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,66,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848449.8145212,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,16.0,21.0,1024.0,week3_friday.tcpdump,67,,,,
Ether,85,IP,71,TCP,51.0,FTPResponse,31.0,921848450.123567,85,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,68,,,,
Ether,60,IP,46,TCP,26.0,FTPRequest,6.0,921848450.1241572,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,69,,,,
Ether,82,IP,68,TCP,48.0,FTPResponse,28.0,921848450.124998,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,70,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848450.140375,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,71,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848450.991514,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,72,,,,
Ether,78,IP,64,TCP,44.0,FTPRequest,24.0,921848451.082988,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,73,,,,
Ether,84,IP,70,TCP,50.0,FTPResponse,30.0,921848451.083826,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,74,,,,
Ether,60,IP,46,TCP,26.0,FTPRequest,6.0,921848451.084323,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,75,,,,
Ether,107,IP,93,TCP,73.0,FTPResponse,53.0,921848451.085268,107,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,76,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848451.085696,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,2.0,20.0,1026.0,week3_friday.tcpdump,77,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848451.085977,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,18.0,1026.0,20.0,week3_friday.tcpdump,78,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.086632,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,16.0,20.0,1026.0,week3_friday.tcpdump,79,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.100399,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,80,,,,
Ether,705,IP,691,TCP,671.0,Raw,651.0,921848451.179175,705,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,20.0,1026.0,week3_friday.tcpdump,81,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.1792928,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,17.0,20.0,1026.0,week3_friday.tcpdump,82,,,,
Ether,78,IP,64,TCP,44.0,FTPResponse,24.0,921848451.179361,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,83,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.1794368,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1026.0,20.0,week3_friday.tcpdump,84,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.186257,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,17.0,1026.0,20.0,week3_friday.tcpdump,85,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.186884,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,16.0,20.0,1026.0,week3_friday.tcpdump,86,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848451.1903732,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,87,,,,
Ether,60,Raw,46,,,,,921848451.3259052,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_friday.tcpdump,88,,,,
Ether,63,IP,49,TCP,29.0,FTPRequest,9.0,921848452.291663,63,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,89,,,,
Ether,83,IP,69,TCP,49.0,FTPResponse,29.0,921848452.292665,83,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,90,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848452.310366,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,91,,,,
Dot3,54,LLC,40,Raw,37.0,,,921848452.9921348,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_friday.tcpdump,92,,,,
Ether,78,IP,64,TCP,44.0,FTPRequest,24.0,921848453.18166,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,93,,,,
Ether,84,IP,70,TCP,50.0,FTPResponse,30.0,921848453.182437,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,94,,,,
Ether,60,IP,46,TCP,26.0,FTPRequest,6.0,921848453.182834,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,95,,,,
Ether,107,IP,93,TCP,73.0,FTPResponse,53.0,921848453.183608,107,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,96,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848453.184052,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,2.0,20.0,1027.0,week3_friday.tcpdump,97,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848453.184331,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,18.0,1027.0,20.0,week3_friday.tcpdump,98,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.184943,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,16.0,20.0,1027.0,week3_friday.tcpdump,99,,,,
Ether,398,IP,384,TCP,364.0,Raw,344.0,921848453.200367,398,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,20.0,1027.0,week3_friday.tcpdump,100,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.200836,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,101,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.2013552,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,17.0,20.0,1027.0,week3_friday.tcpdump,102,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.201507,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1027.0,20.0,week3_friday.tcpdump,103,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.201643,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,17.0,1027.0,20.0,week3_friday.tcpdump,104,,,,
Ether,78,IP,64,TCP,44.0,FTPResponse,24.0,921848453.201993,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,105,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.202158,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,16.0,20.0,1027.0,week3_friday.tcpdump,106,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848453.220412,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,107,,,,
Ether,72,IP,58,TCP,38.0,FTPRequest,18.0,921848454.451552,72,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,108,,,,
Ether,83,IP,69,TCP,49.0,FTPResponse,29.0,921848454.454909,83,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,109,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848454.470374,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,16.0,1024.0,21.0,week3_friday.tcpdump,110,,,,
Ether,77,IP,63,UDP,43.0,DNS,35.0,921848454.943882,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week3_friday.tcpdump,111,,,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,921848454.945407,142,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week3_friday.tcpdump,112,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848454.9504132,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,2.0,1028.0,25.0,week3_friday.tcpdump,113,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848454.95511,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,18.0,25.0,1028.0,week3_friday.tcpdump,114,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848454.955307,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,16.0,1028.0,25.0,week3_friday.tcpdump,115,,,,
Ether,87,IP,73,UDP,53.0,DNS,45.0,921848455.106504,87,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_friday.tcpdump,116,,,,
Ether,153,IP,139,UDP,119.0,DNS,111.0,921848455.11031,153,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_friday.tcpdump,117,,,,
Ether,144,IP,130,TCP,110.0,SMTPResponse,90.0,921848455.229881,144,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,24.0,25.0,1028.0,week3_friday.tcpdump,118,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848455.240414,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,16.0,1028.0,25.0,week3_friday.tcpdump,119,,,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,921848455.281942,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,24.0,1028.0,25.0,week3_friday.tcpdump,120,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,921848455.282722,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,24.0,25.0,1028.0,week3_friday.tcpdump,121,,,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,921848455.283208,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,24.0,1028.0,25.0,week3_friday.tcpdump,122,,,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,921848455.283965,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,24.0,25.0,1028.0,week3_friday.tcpdump,123,,,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,921848455.284285,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,24.0,1028.0,25.0,week3_friday.tcpdump,124,,,,
Ether,97,IP,83,TCP,63.0,SMTPResponse,43.0,921848455.2850608,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,24.0,25.0,1028.0,week3_friday.tcpdump,125,,,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,921848455.285448,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,24.0,1028.0,25.0,week3_friday.tcpdump,126,,,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,921848455.286243,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,24.0,25.0,1028.0,week3_friday.tcpdump,127,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921848455.286548,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,24.0,1028.0,25.0,week3_friday.tcpdump,128,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,921848455.288822,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,24.0,25.0,1028.0,week3_friday.tcpdump,129,,,,
Ether,500,IP,486,TCP,466.0,SMTPRequest,446.0,921848455.289474,500,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.114.169,24.0,1028.0,25.0,week3_friday.tcpdump,130,,,,
Ether,79,IP,65,TCP,45.0,FTPRequest,25.0,921848455.301801,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,131,,,,
Ether,84,IP,70,TCP,50.0,FTPResponse,30.0,921848455.302604,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,132,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921848455.303148,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,135.13.216.191,16.0,25.0,1028.0,week3_friday.tcpdump,133,,,,
Ether,60,IP,46,TCP,26.0,FTPRequest,6.0,921848455.303286,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.112.100,24.0,1024.0,21.0,week3_friday.tcpdump,134,,,,
Ether,107,IP,93,TCP,73.0,FTPResponse,53.0,921848455.303781,107,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,24.0,21.0,1024.0,week3_friday.tcpdump,135,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921848455.304226,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.27.251.21,2.0,20.0,1049.0,week3_friday.tcpdump,136,,,,
