layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Dot3,54,LLC,40,Raw,37.0,,,921589215.27296,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,15,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589216.272196,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,16,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589217.2732038,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,17,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589218.273257,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,18,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589219.272418,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,19,,,,
Ether,60,ARP,46,Padding,18.0,,,921589219.7610892,60,00:60:97:de:54:36,00:c0:4f:a3:58:23,,,,,,week3_tuesday.tcpdump,20,,,,
Ether,60,ARP,46,Padding,18.0,,,921589219.7613,60,00:c0:4f:a3:58:23,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,21,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589221.272254,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,22,,,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,921589221.295554,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week3_tuesday.tcpdump,23,,,,
Ether,60,Raw,46,,,,,921589222.270309,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,24,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589223.273232,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,25,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589224.273306,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,26,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589225.273027,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,27,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589226.274236,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,28,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589227.272418,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,29,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589228.2733188,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,30,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589229.272493,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,31,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589230.273001,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,32,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589231.2728312,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,33,,,,
Ether,60,Raw,46,,,,,921589232.272282,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,34,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589232.273509,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,35,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589233.273228,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,36,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589234.273649,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,37,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,921589234.840947,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week3_tuesday.tcpdump,38,RIPEntry,20.0,,
Dot3,54,LLC,40,Raw,37.0,,,921589235.773484,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,39,,,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,921589236.455725,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.10,,123.0,123.0,week3_tuesday.tcpdump,40,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589237.2724688,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,41,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589238.274262,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,42,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589239.272998,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,43,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589240.272926,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,44,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589241.273242,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,45,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589242.273416,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,46,,,,
Ether,60,Raw,46,,,,,921589242.326018,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,47,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.125651,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,48,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.126638,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,49,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.12876,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,50,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.129998,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,51,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.131839,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,52,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.132859,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,53,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1330712,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,54,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1343268,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,55,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.138452,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,56,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.140842,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,57,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.143682,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,58,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1461288,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,59,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.146776,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,60,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1492288,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,61,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.149378,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,62,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.150454,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,63,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.154306,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,64,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.156651,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,65,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1574168,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,66,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.159942,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,67,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1678232,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,68,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.170266,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,69,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.174275,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,70,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1767528,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,71,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.179124,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,72,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.18155,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,73,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.189749,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,74,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.19129,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_tuesday.tcpdump,75,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.1921448,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,76,,,,
Ether,60,ARP,46,Padding,18.0,,,921589243.192466,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_tuesday.tcpdump,77,,,,
Ether,77,IP,63,UDP,43.0,DNS,35.0,921589243.950532,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week3_tuesday.tcpdump,78,,,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,921589243.952145,142,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week3_tuesday.tcpdump,79,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921589243.957144,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,2.0,1024.0,25.0,week3_tuesday.tcpdump,80,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921589243.9639972,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,18.0,25.0,1024.0,week3_tuesday.tcpdump,81,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589243.964194,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1024.0,25.0,week3_tuesday.tcpdump,82,,,,
Ether,86,IP,72,UDP,52.0,DNS,44.0,921589243.991154,86,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_tuesday.tcpdump,83,,,,
Ether,152,IP,138,UDP,118.0,DNS,110.0,921589243.995012,152,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_tuesday.tcpdump,84,,,,
Ether,92,IP,78,UDP,58.0,NBNSQueryRequest,50.0,921589243.996908,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,,137.0,137.0,week3_tuesday.tcpdump,85,,,,
Ether,120,IP,106,ICMP,86.0,IPerror,78.0,921589243.99737,120,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,,,,week3_tuesday.tcpdump,86,UDPerror,58.0,NBNSQueryRequest,50.0
Dot3,54,LLC,40,Raw,37.0,,,921589244.773225,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,87,,,,
Ether,92,IP,78,UDP,58.0,NBNSQueryRequest,50.0,921589245.488952,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,,137.0,137.0,week3_tuesday.tcpdump,88,,,,
Ether,120,IP,106,ICMP,86.0,IPerror,78.0,921589245.489282,120,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,,,,week3_tuesday.tcpdump,89,UDPerror,58.0,NBNSQueryRequest,50.0
Dot3,54,LLC,40,Raw,37.0,,,921589246.2734,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,90,,,,
Ether,92,IP,78,UDP,58.0,NBNSQueryRequest,50.0,921589246.9889928,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,,137.0,137.0,week3_tuesday.tcpdump,91,,,,
Ether,120,IP,106,ICMP,86.0,IPerror,78.0,921589246.990044,120,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,,,,week3_tuesday.tcpdump,92,UDPerror,58.0,NBNSQueryRequest,50.0
Dot3,54,LLC,40,Raw,37.0,,,921589247.7752392,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,93,,,,
Ether,86,IP,72,TCP,52.0,SMTPResponse,32.0,921589248.4913448,86,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,94,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589248.504718,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1024.0,25.0,week3_tuesday.tcpdump,95,,,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,921589248.5387688,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,96,,,,
Ether,60,IP,46,TCP,26.0,SMTPResponse,6.0,921589248.539556,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,97,,,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,921589248.540035,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,98,,,,
Ether,63,IP,49,TCP,29.0,SMTPResponse,9.0,921589248.540768,63,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,99,,,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,921589248.541084,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,100,,,,
Ether,99,IP,85,TCP,65.0,SMTPResponse,45.0,921589248.5419472,99,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,101,,,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,921589248.542324,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,102,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,921589248.5431732,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,103,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921589248.5434768,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,104,,,,
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,921589248.545866,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,105,,,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,921589248.546998,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,106,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589248.692079,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,16.0,25.0,1024.0,week3_tuesday.tcpdump,107,,,,
Ether,462,IP,448,TCP,428.0,SMTPRequest,408.0,921589248.692534,462,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,108,,,,
Ether,87,IP,73,TCP,53.0,SMTPResponse,33.0,921589248.6968552,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,109,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921589248.697112,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1024.0,25.0,week3_tuesday.tcpdump,110,,,,
Ether,109,IP,95,TCP,75.0,SMTPResponse,55.0,921589248.697947,109,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1024.0,week3_tuesday.tcpdump,111,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589248.6998788,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,17.0,1024.0,25.0,week3_tuesday.tcpdump,112,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589248.700526,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,16.0,25.0,1024.0,week3_tuesday.tcpdump,113,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589248.700723,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,17.0,25.0,1024.0,week3_tuesday.tcpdump,114,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589248.7008928,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1024.0,25.0,week3_tuesday.tcpdump,115,,,,
Dot3,54,LLC,40,Raw,37.0,,,921589249.273715,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_tuesday.tcpdump,116,,,,
Ether,78,IP,64,UDP,44.0,DNS,36.0,921589249.654175,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week3_tuesday.tcpdump,117,,,,
Ether,143,IP,129,UDP,109.0,DNS,101.0,921589249.65585,143,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week3_tuesday.tcpdump,118,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921589249.660829,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,2.0,1026.0,25.0,week3_tuesday.tcpdump,119,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921589249.66356,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,18.0,25.0,1026.0,week3_tuesday.tcpdump,120,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589249.663764,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,16.0,1026.0,25.0,week3_tuesday.tcpdump,121,,,,
Ether,138,IP,124,TCP,104.0,SMTPResponse,84.0,921589249.9223212,138,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,122,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589249.934708,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,16.0,1026.0,25.0,week3_tuesday.tcpdump,123,,,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,921589249.967038,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,124,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,921589249.9678288,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,125,,,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,921589249.968311,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,126,,,,
Ether,101,IP,87,TCP,67.0,SMTPResponse,47.0,921589249.9690948,101,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,127,,,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,921589249.969418,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,128,,,,
Ether,99,IP,85,TCP,65.0,SMTPResponse,45.0,921589249.970208,99,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,129,,,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,921589249.9705788,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,130,,,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,921589249.971367,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,131,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921589249.971677,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,132,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,921589249.973943,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,133,,,,
Ether,662,IP,648,TCP,628.0,SMTPRequest,608.0,921589249.974732,662,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,134,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589249.990483,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,16.0,25.0,1026.0,week3_tuesday.tcpdump,135,,,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,921589249.997401,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,136,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921589249.997642,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,24.0,1026.0,25.0,week3_tuesday.tcpdump,137,,,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,921589249.9983972,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,24.0,25.0,1026.0,week3_tuesday.tcpdump,138,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589249.999278,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,196.37.75.158,17.0,25.0,1026.0,week3_tuesday.tcpdump,139,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921589249.9994508,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.149,16.0,1026.0,25.0,week3_tuesday.tcpdump,140,,,,
