layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,applications,flow_id,day,week,day_week,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,payload_layers,header_length,payload_length
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295332.290659,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19248,None,0,SNMP,10.0,monday,1,monday_1,0.0363779067993164,4013.424983615153,310.0,4342.0,2.0,28.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295334.270718,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19336,None,0,SNMP,10.0,monday,1,monday_1,1.980059027671814,82.82581362881584,146.0,4488.0,1.0,29.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295334.303251,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19337,None,0,SNMP,10.0,monday,1,monday_1,0.032533049583435,4487.744059331567,310.0,4652.0,2.0,30.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295337.659675,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19341,None,0,SNMP,10.0,monday,1,monday_1,3.3564239740371704,48.86152681204268,146.0,4798.0,1.0,31.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295337.9880036,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19343,None,0,SNMP,10.0,monday,1,monday_1,0.3283287286758423,444.6762870517652,310.0,4962.0,2.0,32.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295339.2685288,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19345,None,0,SNMP,10.0,monday,1,monday_1,1.280524969100952,128.07247336625016,146.0,5108.0,1.0,33.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295339.301127,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19346,None,0,SNMP,10.0,monday,1,monday_1,0.0325982570648193,4478.767061370469,310.0,5272.0,2.0,34.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295341.341937,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19353,None,0,SNMP,10.0,monday,1,monday_1,2.040809988975525,80.3602495508791,146.0,5418.0,1.0,35.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295341.374492,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19354,None,0,SNMP,10.0,monday,1,monday_1,0.0325551033020019,4484.703938599447,310.0,5582.0,2.0,36.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295343.2400168,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19356,None,0,SNMP,10.0,monday,1,monday_1,1.8655247688293457,87.91092069118616,146.0,5728.0,1.0,37.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295343.272568,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19357,None,0,SNMP,10.0,monday,1,monday_1,0.0325511693954467,4485.245928535591,310.0,5892.0,2.0,38.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295345.258194,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19360,None,0,SNMP,10.0,monday,1,monday_1,1.985625982284546,82.59360094155855,146.0,6038.0,1.0,39.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295345.290768,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19361,None,0,SNMP,10.0,monday,1,monday_1,0.0325740575790405,4482.094367449708,310.0,6202.0,2.0,40.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295348.566578,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19365,None,0,SNMP,10.0,monday,1,monday_1,3.27580988407135,50.06395541983411,146.0,6348.0,1.0,41.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295348.599172,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19366,None,0,SNMP,10.0,monday,1,monday_1,0.0325942039489746,4479.323999707411,310.0,6512.0,2.0,42.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295350.264498,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19368,None,0,SNMP,10.0,monday,1,monday_1,1.6653258800506592,98.47922377511549,146.0,6658.0,1.0,43.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295350.297019,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19369,None,0,SNMP,10.0,monday,1,monday_1,0.0325210094451904,4489.405540933851,310.0,6822.0,2.0,44.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295352.604601,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19390,None,0,SNMP,10.0,monday,1,monday_1,2.3075820207595825,71.07006317635306,146.0,6968.0,1.0,45.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295352.637166,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19391,None,0,SNMP,10.0,monday,1,monday_1,0.0325649976730346,4483.341330648852,310.0,7132.0,2.0,46.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295354.795449,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19394,None,0,SNMP,10.0,monday,1,monday_1,2.158282995223999,75.98632818907936,146.0,7278.0,1.0,47.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295354.828027,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19395,None,0,SNMP,10.0,monday,1,monday_1,0.0325779914855957,4481.553138859209,310.0,7442.0,2.0,48.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295354.933708,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32771.0,161.0,week1_monday.tcpdump,19396,None,0,SNMP,19.0,monday,1,monday_1,0.1056809425354004,1551.8408150557916,456.0,7588.0,3.0,49.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295354.977999,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32771.0,week1_monday.tcpdump,19397,None,0,SNMP,19.0,monday,1,monday_1,0.0442910194396972,3296.379307746138,620.0,7752.0,4.0,50.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295355.267423,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32771.0,161.0,week1_monday.tcpdump,19398,None,0,SNMP,19.0,monday,1,monday_1,0.2894240617752075,566.6425900945892,146.0,7898.0,1.0,51.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295355.304782,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32771.0,week1_monday.tcpdump,19399,None,0,SNMP,19.0,monday,1,monday_1,0.0373589992523193,3908.027595009413,310.0,8062.0,2.0,52.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295356.279397,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19400,None,0,SNMP,10.0,monday,1,monday_1,0.9746149778366088,168.2715777301486,146.0,8208.0,1.0,53.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295356.311985,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19401,None,0,SNMP,10.0,monday,1,monday_1,0.0325880050659179,4480.176055719762,310.0,8372.0,2.0,54.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295358.796684,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19404,None,0,SNMP,10.0,monday,1,monday_1,2.484699010848999,66.00397041409161,146.0,8518.0,1.0,55.0,4.0,42.0,104.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295358.826881,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32771.0,161.0,week1_monday.tcpdump,19405,None,0,SNMP,19.0,monday,1,monday_1,0.0301970243453979,4834.913477898709,292.0,8664.0,2.0,56.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295358.829654,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19406,None,0,SNMP,10.0,monday,1,monday_1,0.0027728080749511,52654.20326741187,456.0,8828.0,3.0,57.0,4.0,42.0,122.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295358.8645848,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32771.0,week1_monday.tcpdump,19407,None,0,SNMP,19.0,monday,1,monday_1,0.034930944442749,4694.9775511736325,620.0,8992.0,4.0,58.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295360.238872,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19409,None,0,SNMP,10.0,monday,1,monday_1,1.374287247657776,119.3345861860454,146.0,8518.0,1.0,55.0,4.0,42.0,104.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295360.270919,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32771.0,161.0,week1_monday.tcpdump,19410,None,0,SNMP,19.0,monday,1,monday_1,0.0320469141006469,4555.820867540332,292.0,8664.0,2.0,56.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295360.271788,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19411,None,0,SNMP,10.0,monday,1,monday_1,0.0008691549301147,167979.25771499108,456.0,8828.0,3.0,57.0,4.0,42.0,122.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295360.3084472,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32771.0,week1_monday.tcpdump,19412,None,0,SNMP,19.0,monday,1,monday_1,0.0366591215133667,4473.647846149343,620.0,8992.0,4.0,58.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295362.23383,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,0.0,32770.0,161.0,week1_monday.tcpdump,19416,None,0,SNMP,10.0,monday,1,monday_1,1.9253828525543213,85.17786464257141,146.0,8828.0,1.0,57.0,4.0,42.0,104.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295362.2662108,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32771.0,161.0,week1_monday.tcpdump,19417,None,0,SNMP,19.0,monday,1,monday_1,0.0323807001113891,4508.858656476295,292.0,8974.0,2.0,58.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295362.2667131,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,19418,None,0,SNMP,10.0,monday,1,monday_1,0.0005024671554565,290566.2557532621,456.0,9138.0,3.0,59.0,4.0,42.0,122.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295362.303766,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32771.0,week1_monday.tcpdump,19419,None,0,SNMP,19.0,monday,1,monday_1,0.0370527505874633,4426.122147473948,620.0,9302.0,4.0,60.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295364.2636392,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32771.0,161.0,week1_monday.tcpdump,19421,None,0,SNMP,19.0,monday,1,monday_1,1.9598731994628904,83.67888292209146,146.0,9138.0,1.0,59.0,4.0,42.0,104.0
Ether,164,IP,150,UDP,130.0,SNMP,122.0,None,0.0,920295364.301496,164,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32771.0,week1_monday.tcpdump,19422,None,0,SNMP,19.0,monday,1,monday_1,0.0378569364547729,3856.6248004358135,310.0,9302.0,2.0,60.0,4.0,42.0,122.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295537.1418632,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,0.0,32769.0,161.0,week1_monday.tcpdump,21751,None,0,SNMP,12.0,monday,1,monday_1,172.84036707878113,0.94885241666519,146.0,146.0,1.0,1.0,4.0,42.0,104.0
Ether,159,IP,145,UDP,125.0,SNMP,117.0,None,0.0,920295537.1439712,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,0.0,161.0,32769.0,week1_monday.tcpdump,21752,None,0,SNMP,12.0,monday,1,monday_1,0.002108097076416,69256.77267586517,305.0,305.0,2.0,2.0,4.0,42.0,117.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295537.250833,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,0.0,32769.0,161.0,week1_monday.tcpdump,21753,None,0,SNMP,12.0,monday,1,monday_1,0.1068617105484008,1487.9043128173034,451.0,451.0,3.0,3.0,4.0,42.0,104.0
Ether,159,IP,145,UDP,125.0,SNMP,117.0,None,0.0,920295537.252234,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,0.0,161.0,32769.0,week1_monday.tcpdump,21754,None,0,SNMP,12.0,monday,1,monday_1,0.0014009475708007,104215.17767188564,610.0,610.0,4.0,4.0,4.0,42.0,117.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,None,0.0,920295539.262609,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,0.0,32769.0,161.0,week1_monday.tcpdump,21756,None,0,SNMP,12.0,monday,1,monday_1,2.010375022888184,79.0897211663396,146.0,756.0,1.0,5.0,4.0,42.0,104.0
Ether,159,IP,145,UDP,125.0,SNMP,117.0,None,0.0,920295539.2640028,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,0.0,161.0,32769.0,week1_monday.tcpdump,21757,None,0,SNMP,12.0,monday,1,monday_1,0.0013936758041381,104758.9400393465,305.0,915.0,2.0,6.0,4.0,42.0,117.0
